"user_id","birthdate","gender","married","has_children","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","sign_up_date","session_count","total_page_clicks","flight_bookings","hotel_bookings"
"575692","1999-05-13","F","false","true","usa","washington","IAD","38.944","-77.456","2023-02-05","8","52","0","0"
"575733","1976-12-26","F","true","false","usa","tallahassee","TLH","30.396","-84.35","2023-02-06","8","178","0","0"
"575756","1985-07-11","F","false","false","usa","colorado springs","COS","38.806","-104.7","2023-02-06","8","310","2","2"
"575774","1982-08-07","F","true","false","usa","oakland","OAK","37.721","-122.221","2023-02-06","8","141","3","3"
"575809","1975-03-03","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-02-06","8","218","2","3"
"575868","1957-10-13","F","true","false","usa","dallas","DAL","32.847","-96.852","2023-02-06","8","99","2","1"
"575923","1984-06-09","F","true","true","usa","washington","DCA","38.852","-77.037","2023-02-06","8","65","1","2"
"575971","1972-04-08","F","false","false","usa","chicago","MDW","41.786","-87.752","2023-02-06","8","169","5","5"
"576040","1996-02-15","M","false","false","usa","riverside","RIV","33.881","-117.259","2023-02-06","8","120","2","2"
"576103","1972-10-28","F","true","true","usa","sacramento","MCC","38.667","-121.401","2023-02-06","8","446","1","2"
"576169","1985-03-19","F","false","false","usa","dallas","DAL","32.847","-96.852","2023-02-06","8","168","5","4"
"576231","1993-05-16","F","true","true","canada","toronto","YYZ","43.677","-79.631","2023-02-06","8","139","1","2"
"576272","1983-09-20","F","false","true","usa","charlotte","CLT","35.214","-80.943","2023-02-06","8","130","4","3"
"576357","1990-08-14","F","true","false","usa","seattle","BFI","47.53","-122.302","2023-02-06","8","91","1","2"
"576366","1978-10-25","F","false","false","canada","toronto","YTZ","43.627","-79.396","2023-02-06","8","156","3","2"
"576369","1976-05-25","F","true","false","usa","tulsa","TUL","36.198","-95.888","2023-02-06","8","108","1","1"
"576370","1989-04-16","M","false","false","canada","edmonton","YXD","53.573","-113.521","2023-02-06","8","128","2","2"
"576373","1976-02-03","F","false","false","canada","halifax","YHZ","44.881","-63.509","2023-02-06","8","109","2","4"
"576483","2006-02-27","M","false","false","usa","dallas","DAL","32.847","-96.852","2023-02-06","8","78","1","1"
"576612","1986-02-13","F","false","false","usa","austin","AUS","30.194","-97.67","2023-02-06","8","154","5","4"
"576663","1980-10-18","F","true","true","usa","new york","JFK","40.64","-73.779","2023-02-06","8","148","1","1"
"576691","1980-10-06","F","true","true","canada","winnipeg","YWG","49.91","-97.234","2023-02-06","8","158","4","4"
"576712","1954-05-22","F","false","false","canada","toronto","YKZ","43.862","-79.37","2023-02-06","8","95","0","1"
"576765","2002-10-16","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-02-06","8","307","1","0"
"576785","1991-07-01","M","true","true","usa","cincinnati","CVG","39.046","-84.662","2023-02-06","8","60","0","0"
"576833","1983-05-09","F","false","true","usa","san antonio","SAT","29.534","-98.47","2023-02-06","8","123","4","3"
"576846","2003-12-17","F","false","true","usa","grand rapids","GRR","42.881","-85.523","2023-02-06","8","103","0","1"
"576849","1985-10-27","F","true","false","usa","houston","EFD","29.607","-95.159","2023-02-06","8","490","2","4"
"576879","1986-07-09","F","true","true","usa","baton rouge","BTR","30.533","-91.149","2023-02-06","8","74","1","1"
"576922","2006-09-24","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-06","8","139","0","0"
"576945","1974-07-17","M","true","true","usa","orlando","MCO","28.429","-81.316","2023-02-06","8","69","1","1"
"576985","1984-06-03","F","true","false","usa","austin","AUS","30.194","-97.67","2023-02-06","8","116","3","4"
"577007","1984-08-25","F","true","false","usa","minneapolis","MSP","44.88","-93.217","2023-02-06","8","154","1","3"
"577046","1981-07-14","F","true","true","usa","new york","JFK","40.64","-73.779","2023-02-06","8","70","1","1"
"577074","1971-01-16","F","true","false","usa","chicago","ORD","41.979","-87.904","2023-02-06","8","85","3","4"
"577089","1960-06-09","F","true","true","usa","new york","JFK","40.64","-73.779","2023-02-06","8","79","3","2"
"577115","1993-03-04","F","false","false","usa","indianapolis","IND","39.717","-86.294","2023-02-06","8","173","3","4"
"577143","1993-04-06","F","false","true","usa","tucson","TUS","32.116","-110.941","2023-02-06","8","280","2","1"
"577180","1975-01-02","F","true","false","usa","new york","JFK","40.64","-73.779","2023-02-06","8","139","5","5"
"577208","1979-11-01","F","false","true","usa","tallahassee","TLH","30.396","-84.35","2023-02-06","8","193","1","2"
"577216","1977-01-27","F","true","true","usa","tucson","TUS","32.116","-110.941","2023-02-06","8","160","2","4"
"577225","1977-10-24","F","true","false","usa","amarillo","AMA","35.219","-101.706","2023-02-06","8","149","2","2"
"577287","1980-03-22","F","false","true","canada","montreal","YUL","45.468","-73.741","2023-02-06","8","342","4","4"
"577356","1983-07-14","F","true","true","usa","washington","IAD","38.944","-77.456","2023-02-06","8","109","1","1"
"577381","1976-06-22","F","true","true","usa","tacoma","TCM","47.138","-122.476","2023-02-06","8","93","0","0"
"577386","1970-12-28","F","false","false","usa","houston","EFD","29.607","-95.159","2023-02-06","8","189","2","1"
"577410","1988-06-17","F","true","true","usa","milwaukee","MKE","42.947","-87.896","2023-02-06","8","130","3","5"
"577534","1998-09-05","F","true","false","usa","san antonio","SKF","29.384","-98.581","2023-02-06","8","101","1","1"
"577539","1990-01-28","F","false","true","usa","new york","JFK","40.64","-73.779","2023-02-06","8","91","2","2"
"577541","1989-10-24","F","false","false","usa","baltimore","BWI","39.175","-76.668","2023-02-06","8","411","3","2"
"577598","1971-01-13","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-06","8","112","4","3"
"577617","1997-09-01","F","true","false","canada","toronto","YTZ","43.627","-79.396","2023-02-06","8","175","5","3"
"577625","1982-04-25","F","false","true","usa","austin","AUS","30.194","-97.67","2023-02-06","8","106","2","1"
"577643","2004-06-20","F","false","false","usa","madison","MSN","43.14","-89.337","2023-02-06","8","119","0","0"
"577667","1985-10-25","F","true","false","usa","minneapolis","MSP","44.88","-93.217","2023-02-06","8","56","1","0"
"577682","2006-04-06","M","false","false","usa","newport news","PHF","37.132","-76.493","2023-02-06","8","79","1","1"
"577851","1996-07-16","F","true","true","usa","santa ana","SNA","33.676","-117.868","2023-02-06","8","307","2","2"
"577901","1995-02-13","F","true","true","usa","jacksonville","NZC","30.219","-81.876","2023-02-06","8","163","1","1"
"577915","1979-02-26","M","true","false","usa","chicago","UGN","42.422","-87.868","2023-02-06","8","141","4","4"
"577921","1997-08-20","F","false","false","usa","phoenix","LUF","33.535","-112.383","2023-02-06","8","50","1","2"
"577930","1978-03-06","F","true","false","usa","columbus","LCK","39.814","-82.928","2023-02-06","8","113","3","4"
"577944","1955-04-27","F","true","false","usa","san diego","NZY","32.699","-117.215","2023-02-06","8","86","0","1"
"577984","1977-03-05","F","false","true","usa","el paso","ELP","31.807","-106.378","2023-02-06","8","135","3","3"
"578058","1993-01-28","F","false","false","usa","wichita","IAB","37.623","-97.267","2023-02-07","8","90","1","1"
"578088","1982-06-27","F","false","false","usa","houston","HOU","29.645","-95.279","2023-02-07","8","117","3","2"
"578120","1964-03-23","F","true","false","usa","las vegas","LSV","36.236","-115.034","2023-02-07","8","103","2","3"
"578164","1981-02-26","F","false","true","usa","denver","DEN","39.858","-104.667","2023-02-07","8","120","2","2"
"578325","2006-01-17","F","false","false","usa","spokane","GEG","47.62","-117.534","2023-02-07","8","236","1","0"
"578396","1968-08-12","F","true","true","usa","riverside","RIV","33.881","-117.259","2023-02-07","8","72","1","3"
"578459","1984-11-06","F","false","false","usa","san jose","SJC","37.362","-121.929","2023-02-07","8","77","3","1"
"578488","1972-03-28","F","false","false","usa","chicago","ORD","41.979","-87.904","2023-02-07","8","103","2","2"
"578503","1973-07-14","F","true","false","usa","louisville","LOU","38.228","-85.664","2023-02-07","8","105","2","3"
"578722","1978-10-03","F","true","false","usa","new york","LGA","40.777","-73.872","2023-02-07","8","188","3","4"
"578824","1990-06-23","M","false","false","usa","phoenix","PHX","33.434","-112.008","2023-02-07","8","118","5","5"
"578866","1983-04-24","F","true","true","usa","los angeles","LAX","33.942","-118.408","2023-02-07","8","85","0","0"
"578872","1990-03-22","F","false","false","usa","grand rapids","GRR","42.881","-85.523","2023-02-07","8","119","2","2"
"578892","1989-07-10","F","false","true","usa","fresno","FAT","36.776","-119.718","2023-02-07","8","160","4","4"
"578929","1986-08-08","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-02-07","8","125","3","2"
"578938","1977-12-24","F","true","false","usa","new york","JFK","40.64","-73.779","2023-02-07","8","126","4","4"
"578947","1975-10-19","F","true","true","usa","el paso","BIF","31.849","-106.38","2023-02-07","8","102","3","4"
"578993","1995-06-25","F","false","true","usa","houston","HOU","29.645","-95.279","2023-02-07","8","85","2","2"
"579021","1986-09-20","M","false","false","usa","omaha","OMA","41.302","-95.894","2023-02-07","8","108","1","1"
"579060","1986-01-06","F","false","false","canada","vancouver","YVR","49.195","-123.182","2023-02-07","8","116","4","2"
"579065","1973-12-09","F","true","true","usa","louisville","LOU","38.228","-85.664","2023-02-07","8","145","4","4"
"579122","1973-02-28","F","true","true","usa","chicago","ORD","41.979","-87.904","2023-02-07","8","296","3","3"
"579137","1984-10-13","M","false","false","usa","dallas","DAL","32.847","-96.852","2023-02-07","8","322","2","2"
"579230","1979-06-15","M","false","false","usa","baltimore","BWI","39.175","-76.668","2023-02-07","8","77","1","0"
"579275","1978-07-22","F","true","false","canada","calgary","YYC","51.114","-114.02","2023-02-07","8","127","4","5"
"579323","1995-09-10","F","false","true","usa","new york","JFK","40.64","-73.779","2023-02-07","8","142","3","3"
"579404","1985-10-05","F","false","false","usa","san diego","SAN","32.733","-117.189","2023-02-07","8","134","4","4"
"579503","1951-04-11","F","true","false","usa","tucson","TUS","32.116","-110.941","2023-02-07","8","82","0","0"
"579547","1978-04-09","F","true","false","usa","columbus","LCK","39.814","-82.928","2023-02-07","8","127","3","2"
"579588","1967-12-13","F","true","true","usa","orlando","ORL","28.545","-81.333","2023-02-07","8","174","1","1"
"579589","1975-04-17","F","true","false","usa","houston","EFD","29.607","-95.159","2023-02-07","8","200","6","5"
"579601","1971-06-15","F","true","false","usa","amarillo","AMA","35.219","-101.706","2023-02-07","8","291","1","0"
"579657","1991-01-03","F","false","false","canada","montreal","YUL","45.468","-73.741","2023-02-07","8","313","1","0"
"579714","1938-09-09","F","true","false","usa","mobile","MOB","30.691","-88.243","2023-02-07","8","109","0","2"
"579804","1968-10-26","F","true","false","usa","baton rouge","BTR","30.533","-91.149","2023-02-07","8","98","2","3"
"579829","1964-09-27","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-02-07","8","130","3","3"
"579846","1998-03-16","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-07","8","106","0","1"
"579886","1973-10-18","M","true","true","usa","los angeles","LAX","33.942","-118.408","2023-02-07","8","160","2","2"
"579971","1946-01-09","F","true","false","usa","baltimore","BWI","39.175","-76.668","2023-02-07","8","91","0","0"
"579999","2006-10-17","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-07","8","88","0","1"
"580077","1991-04-20","F","true","false","usa","tampa","TPA","27.975","-82.533","2023-02-07","8","141","1","2"
"580211","1985-02-15","F","false","false","usa","oklahoma city","TIK","35.415","-97.386","2023-02-08","8","201","6","6"
"580212","1978-08-24","F","false","false","usa","baltimore","BWI","39.175","-76.668","2023-02-08","8","154","3","4"
"580402","1982-10-12","F","false","false","usa","las vegas","LAS","36.08","-115.152","2023-02-08","8","161","4","4"
"580460","1981-06-15","F","false","true","usa","colorado springs","COS","38.806","-104.7","2023-02-08","8","104","3","2"
"580540","1966-02-28","F","true","true","usa","cincinnati","CVG","39.046","-84.662","2023-02-08","8","167","1","0"
"580576","2005-10-03","F","false","false","canada","quebec","YQB","46.788","-71.398","2023-02-08","8","150","2","2"
"580611","1985-11-07","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-08","8","145","4","3"
"580622","1956-04-20","F","true","false","canada","london","YXU","43.036","-81.154","2023-02-08","8","64","0","0"
"580646","1982-12-11","M","true","false","canada","hamilton","YHM","43.173","-79.935","2023-02-08","8","258","3","4"
"580658","1977-09-28","F","false","false","canada","windsor","YQG","42.276","-82.956","2023-02-08","8","112","3","3"
"580895","1951-11-14","F","true","false","usa","austin","AUS","30.194","-97.67","2023-02-08","8","69","0","2"
"580944","1982-08-10","F","true","true","canada","winnipeg","YWG","49.91","-97.234","2023-02-08","8","112","2","2"
"581005","1979-01-01","F","false","false","usa","el paso","ELP","31.807","-106.378","2023-02-08","8","129","5","4"
"581085","1996-12-12","F","true","true","usa","new york","JFK","40.64","-73.779","2023-02-08","8","265","4","4"
"581086","1980-10-22","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-02-08","8","89","1","1"
"581091","1992-03-12","M","false","false","usa","dallas","DAL","32.847","-96.852","2023-02-08","8","135","4","4"
"581110","1979-12-15","F","true","true","usa","tulsa","TUL","36.198","-95.888","2023-02-08","8","71","0","0"
"581111","1978-08-26","O","true","true","usa","las vegas","LSV","36.236","-115.034","2023-02-08","8","175","4","3"
"581120","1982-12-21","F","false","false","canada","quebec","YQB","46.788","-71.398","2023-02-08","8","407","3","3"
"581239","1987-09-15","M","false","true","usa","chicago","UGN","42.422","-87.868","2023-02-08","8","104","2","1"
"581269","1974-09-25","F","true","false","usa","san jose","SJC","37.362","-121.929","2023-02-08","8","178","4","4"
"581343","1999-01-04","F","false","false","canada","halifax","YAW","44.64","-63.499","2023-02-08","8","309","2","2"
"581365","1992-04-10","F","false","false","usa","omaha","OFF","41.118","-95.913","2023-02-08","8","95","1","1"
"581385","1973-06-21","F","true","true","canada","calgary","YYC","51.114","-114.02","2023-02-08","8","81","0","1"
"581388","1998-02-17","F","false","false","usa","denver","DEN","39.858","-104.667","2023-02-08","8","80","1","1"
"581409","1985-09-19","F","false","true","usa","louisville","LOU","38.228","-85.664","2023-02-08","8","100","3","2"
"581412","1976-03-05","F","false","false","usa","charlotte","CLT","35.214","-80.943","2023-02-08","8","130","2","2"
"581438","1984-02-01","M","true","false","usa","new york","JFK","40.64","-73.779","2023-02-08","8","125","3","3"
"581461","2006-05-19","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-08","8","87","0","1"
"581577","1986-05-12","M","true","false","usa","portland","PWM","43.646","-70.309","2023-02-08","8","130","2","2"
"581666","1972-05-21","F","true","false","usa","reno","RNO","39.498","-119.768","2023-02-08","8","131","3","3"
"581677","1953-05-25","F","true","false","usa","new york","JFK","40.64","-73.779","2023-02-08","8","114","1","0"
"581679","2004-03-01","F","false","true","canada","toronto","YTZ","43.627","-79.396","2023-02-08","8","168","1","0"
"581685","1966-01-02","F","true","true","usa","new york","LGA","40.777","-73.872","2023-02-08","8","120","1","1"
"581700","1971-02-11","F","true","false","usa","providence","PVD","41.724","-71.428","2023-02-08","8","175","2","2"
"581721","1980-12-06","F","false","false","canada","toronto","YKZ","43.862","-79.37","2023-02-08","8","159","5","5"
"581770","1968-01-23","F","true","true","canada","vancouver","YVR","49.195","-123.182","2023-02-08","8","160","1","2"
"581835","1985-01-14","F","false","false","usa","detroit","DTW","42.212","-83.353","2023-02-08","8","161","4","5"
"581850","2001-04-05","F","false","false","usa","san antonio","RND","29.529","-98.279","2023-02-08","8","119","2","2"
"581858","1976-12-04","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-02-08","8","150","2","1"
"581901","1970-06-12","F","true","false","usa","new orleans","NBG","29.825","-90.035","2023-02-08","8","134","4","4"
"582002","2006-05-24","F","false","false","usa","tulsa","TUL","36.198","-95.888","2023-02-08","8","112","0","0"
"582011","1960-04-20","F","true","true","usa","baltimore","BWI","39.175","-76.668","2023-02-08","8","136","4","4"
"582190","1955-07-12","F","true","false","usa","new york","JFK","40.64","-73.779","2023-02-09","8","61","0","0"
"582227","1993-05-07","F","false","true","canada","halifax","YHZ","44.881","-63.509","2023-02-09","8","148","3","3"
"582241","1983-05-16","F","true","false","usa","bakersfield","BFL","35.433","-119.057","2023-02-09","8","90","0","0"
"582254","1973-11-02","F","false","false","usa","indianapolis","IND","39.717","-86.294","2023-02-09","8","160","4","3"
"582326","1978-10-08","F","true","false","usa","baltimore","BWI","39.175","-76.668","2023-02-09","8","147","4","4"
"582333","1980-11-02","F","true","false","usa","san antonio","SKF","29.384","-98.581","2023-02-09","8","164","3","3"
"582343","1988-09-06","F","false","false","usa","tampa","MCF","27.849","-82.521","2023-02-09","8","119","2","2"
"582428","1954-07-21","F","true","false","usa","long beach","LGB","33.818","-118.151","2023-02-09","8","110","1","1"
"582446","1990-09-10","F","false","true","usa","rochester","ROC","43.119","-77.672","2023-02-09","8","173","2","2"
"582484","1985-06-02","F","true","true","usa","indianapolis","IND","39.717","-86.294","2023-02-09","8","167","3","3"
"582541","2006-04-12","F","false","true","usa","new york","LGA","40.777","-73.872","2023-02-09","8","335","1","3"
"582586","1935-05-10","F","true","false","usa","chicago","ORD","41.979","-87.904","2023-02-09","8","51","0","0"
"582604","1983-08-13","F","true","false","canada","ottawa","YOW","45.323","-75.669","2023-02-09","8","192","4","4"
"582664","1969-10-13","F","true","true","usa","anchorage","MRI","61.214","-149.846","2023-02-09","8","113","1","1"
"582713","2004-10-26","M","false","true","usa","new york","LGA","40.777","-73.872","2023-02-09","8","192","1","2"
"582729","1961-07-09","F","true","true","usa","kansas city","MCI","39.297","-94.714","2023-02-09","8","69","0","0"
"582785","1970-02-17","F","false","true","usa","stockton","SCK","37.894","-121.239","2023-02-09","8","141","6","6"
"582801","1972-09-15","F","true","false","usa","milwaukee","MKE","42.947","-87.896","2023-02-09","8","171","3","3"
"582828","1993-07-02","F","false","false","usa","san antonio","SAT","29.534","-98.47","2023-02-09","8","118","3","1"
"582833","1980-09-06","F","false","false","usa","detroit","YIP","42.238","-83.53","2023-02-09","8","163","2","1"
"582995","1983-09-01","F","false","false","usa","omaha","OFF","41.118","-95.913","2023-02-09","8","123","3","3"
"583016","1981-06-08","F","true","true","usa","laredo","LRD","27.544","-99.461","2023-02-09","8","115","1","1"
"583023","1970-09-21","F","true","false","usa","cleveland","CLE","41.412","-81.85","2023-02-09","8","143","2","3"
"583038","1979-04-26","M","true","false","usa","chicago","MDW","41.786","-87.752","2023-02-09","8","144","3","2"
"583052","1982-02-12","F","false","false","usa","miami","MIA","25.793","-80.291","2023-02-09","8","153","4","4"
"583070","1997-10-10","F","false","true","usa","new york","LGA","40.777","-73.872","2023-02-09","8","134","3","1"
"583087","1978-01-18","F","true","true","usa","chicago","UGN","42.422","-87.868","2023-02-09","8","168","3","3"
"583120","1971-04-05","F","true","true","usa","stockton","SCK","37.894","-121.239","2023-02-09","8","281","2","1"
"583134","1989-10-07","F","false","false","usa","minneapolis","MSP","44.88","-93.217","2023-02-09","8","129","1","1"
"583190","2003-01-27","F","false","false","usa","honolulu","HNL","21.316","-157.927","2023-02-09","8","115","0","0"
"583200","1983-07-20","F","true","false","usa","new york","LGA","40.777","-73.872","2023-02-09","8","103","2","1"
"583297","1969-10-28","F","true","true","usa","los angeles","LAX","33.942","-118.408","2023-02-09","8","128","4","4"
"583335","2005-07-21","F","false","true","usa","san jose","SJC","37.362","-121.929","2023-02-09","8","148","2","2"
"583342","1957-10-16","F","false","false","usa","riverside","RIV","33.881","-117.259","2023-02-09","8","90","0","2"
"583446","1990-01-17","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-02-09","8","119","3","4"
"583454","2002-05-19","F","false","true","usa","montgomery","MXF","32.379","-86.362","2023-02-09","8","137","1","1"
"583483","1988-02-16","F","true","false","usa","philadelphia","PNE","40.082","-75.011","2023-02-09","8","123","1","1"
"583490","1999-07-16","M","false","false","usa","los angeles","LAX","33.942","-118.408","2023-02-09","8","56","0","1"
"583499","1975-06-23","F","false","false","canada","ottawa","YOW","45.323","-75.669","2023-02-09","8","135","3","3"
"583536","1982-01-09","F","true","false","usa","oklahoma city","OKC","35.393","-97.601","2023-02-09","8","348","5","4"
"583623","1969-02-14","F","false","true","usa","tucson","TUS","32.116","-110.941","2023-02-09","8","116","1","1"
"583759","1987-01-07","F","false","true","usa","akron","AKR","41.038","-81.467","2023-02-09","8","102","1","2"
"583764","1979-08-21","F","false","true","usa","honolulu","HNL","21.316","-157.927","2023-02-09","8","102","2","2"
"583931","1975-10-02","M","false","false","usa","newark","EWR","40.692","-74.169","2023-02-09","8","147","2","3"
"583955","1996-07-15","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-09","8","130","0","0"
"583976","1985-08-18","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-02-09","8","85","2","2"
"584001","2006-10-21","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-02-09","8","97","1","1"
"584012","1976-11-28","F","true","true","usa","milwaukee","MKE","42.947","-87.896","2023-02-09","8","98","2","2"
"584030","1970-11-08","F","true","true","usa","chicago","ORD","41.979","-87.904","2023-02-09","8","158","4","4"
"584034","1984-12-06","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-09","8","103","3","3"
"584115","1987-11-01","F","false","true","usa","houston","IAH","29.98","-95.34","2023-02-09","8","173","1","2"
"584134","1984-02-01","F","false","true","usa","reno","RNO","39.498","-119.768","2023-02-09","8","127","2","2"
"584185","1975-08-11","F","true","true","usa","winston-salem","INT","36.134","-80.222","2023-02-09","8","82","1","1"
"584217","1971-10-13","F","false","false","usa","brownsville","BRO","25.907","-97.426","2023-02-09","8","67","0","0"
"584241","1967-11-13","F","false","true","usa","charlotte","CLT","35.214","-80.943","2023-02-09","8","59","0","2"
"584247","1985-04-14","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-02-09","8","92","3","3"
"584422","1998-01-20","F","false","false","usa","tacoma","TCM","47.138","-122.476","2023-02-10","8","131","2","2"
"584423","1989-04-20","F","false","false","usa","tampa","TPA","27.975","-82.533","2023-02-10","8","94","2","2"
"584459","1986-09-10","F","true","true","usa","richmond","RIC","37.505","-77.319","2023-02-10","8","70","1","2"
"584525","1973-11-13","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-10","8","234","6","5"
"584530","1981-02-01","F","true","true","usa","brownsville","BRO","25.907","-97.426","2023-02-10","8","164","4","4"
"584531","1979-08-14","M","true","true","usa","shreveport","BAD","32.502","-93.663","2023-02-10","8","113","2","2"
"584537","1974-07-23","F","true","false","usa","el paso","BIF","31.849","-106.38","2023-02-10","8","146","4","4"
"584591","1982-07-19","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-10","8","138","3","3"
"584651","2005-07-05","F","false","true","usa","new york","LGA","40.777","-73.872","2023-02-10","8","284","1","4"
"584722","1970-06-15","F","true","false","usa","minneapolis","MSP","44.88","-93.217","2023-02-10","8","228","2","3"
"584739","1960-02-22","F","true","false","usa","newport news","PHF","37.132","-76.493","2023-02-10","8","146","1","1"
"584844","1980-11-12","F","false","false","usa","oakland","OAK","37.721","-122.221","2023-02-10","8","111","3","3"
"584875","1983-10-13","F","true","false","usa","las vegas","LAS","36.08","-115.152","2023-02-10","8","165","3","3"
"584912","1987-03-21","F","false","false","usa","tucson","DMA","32.166","-110.883","2023-02-10","8","107","4","3"
"584955","1984-04-07","F","false","false","usa","cincinnati","LUK","39.103","-84.419","2023-02-10","8","148","1","1"
"584977","1978-02-18","M","false","false","usa","fort worth","FTW","32.82","-97.362","2023-02-10","8","176","3","3"
"584998","1968-05-20","F","true","false","usa","lincoln","LNK","40.851","-96.759","2023-02-10","8","193","2","4"
"585138","1957-12-24","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-02-10","8","53","0","0"
"585169","1989-04-07","M","true","true","usa","los angeles","LAX","33.942","-118.408","2023-02-10","8","95","0","0"
"585177","1999-11-27","F","false","false","canada","toronto","YYZ","43.677","-79.631","2023-02-10","8","294","1","0"
"585187","1967-04-27","F","true","false","usa","philadelphia","PHL","39.872","-75.241","2023-02-10","8","160","3","3"
"585231","1974-12-15","M","false","false","usa","new york","LGA","40.777","-73.872","2023-02-10","8","106","0","0"
"585248","1975-12-12","F","true","true","usa","el paso","ELP","31.807","-106.378","2023-02-10","8","88","1","1"
"585250","1977-03-15","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-10","8","79","0","0"
"585310","1989-01-24","F","false","false","canada","toronto","YZD","43.742","-79.466","2023-02-10","8","109","3","3"
"585361","2001-07-24","F","false","true","usa","new york","LGA","40.777","-73.872","2023-02-10","8","165","0","0"
"585413","1984-01-27","F","true","true","usa","fort worth","FTW","32.82","-97.362","2023-02-10","8","299","2","2"
"585415","2001-12-15","F","false","false","usa","indianapolis","IND","39.717","-86.294","2023-02-10","8","179","1","0"
"585492","1978-11-05","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-10","8","111","1","1"
"585522","1956-05-17","M","true","false","usa","phoenix","LUF","33.535","-112.383","2023-02-10","8","97","0","0"
"585585","1977-05-06","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-10","8","163","7","7"
"585650","1992-09-16","F","false","false","usa","portland","PDX","45.589","-122.597","2023-02-10","8","397","1","3"
"585717","2004-03-06","M","false","false","usa","houston","HOU","29.645","-95.279","2023-02-10","8","151","2","1"
"585722","1989-12-20","F","true","false","canada","montreal","YMX","45.68","-74.039","2023-02-10","8","182","2","3"
"585745","1976-11-07","F","true","false","usa","lubbock","LBB","33.664","-101.823","2023-02-10","8","176","4","3"
"585768","1980-05-12","F","false","true","usa","san francisco","SFO","37.619","-122.375","2023-02-10","8","201","1","1"
"585832","1974-02-09","F","false","false","canada","hamilton","YHM","43.173","-79.935","2023-02-10","8","87","2","2"
"585882","1974-06-18","F","true","false","usa","des moines","DSM","41.534","-93.663","2023-02-10","8","128","2","3"
"585915","1977-07-06","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-02-10","8","113","3","1"
"585946","1976-09-01","F","true","false","usa","akron","AKR","41.038","-81.467","2023-02-10","8","123","1","2"
"585965","1975-07-19","F","false","false","usa","fort worth","FTW","32.82","-97.362","2023-02-10","8","105","3","3"
"585986","1979-07-03","M","true","true","canada","calgary","YYC","51.114","-114.02","2023-02-10","8","102","1","1"
"586006","1981-12-22","F","false","true","usa","los angeles","LAX","33.942","-118.408","2023-02-10","8","123","3","3"
"586038","1997-04-12","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-02-10","8","135","4","4"
"586063","1980-07-21","M","false","false","canada","hamilton","YHM","43.173","-79.935","2023-02-10","8","501","2","2"
"586077","1975-10-22","F","true","false","usa","new york","JFK","40.64","-73.779","2023-02-10","8","122","3","3"
"586096","1976-11-26","F","true","false","usa","chicago","ORD","41.979","-87.904","2023-02-10","8","102","3","4"
"586122","1972-07-19","M","true","false","usa","indianapolis","IND","39.717","-86.294","2023-02-10","8","101","2","2"
"586124","1981-05-10","M","false","false","usa","louisville","LOU","38.228","-85.664","2023-02-10","8","137","2","2"
"586192","1975-04-12","F","true","false","usa","lincoln","LNK","40.851","-96.759","2023-02-10","8","277","2","1"
"586251","1988-06-12","F","false","true","usa","long beach","LGB","33.818","-118.151","2023-02-10","8","324","3","2"
"586257","2004-01-03","M","false","false","usa","norfolk","NGU","36.938","-76.289","2023-02-10","8","117","0","0"
"586272","2006-04-05","F","false","false","usa","colorado springs","COS","38.806","-104.7","2023-02-10","8","322","2","1"
"586312","1979-10-22","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-10","8","121","3","3"
"586344","2006-02-18","F","false","false","canada","edmonton","YED","53.667","-113.467","2023-02-10","8","95","0","1"
"586357","2002-06-13","F","false","false","usa","san diego","SAN","32.733","-117.189","2023-02-10","8","99","0","0"
"586384","1990-07-20","F","false","false","canada","toronto","YTZ","43.627","-79.396","2023-02-10","8","194","4","5"
"586458","1954-03-20","F","true","false","usa","el paso","BIF","31.849","-106.38","2023-02-10","8","66","0","0"
